day,url,role,expected_sha256,actual_sha256,hash_match,download_ok,parse_ok,rows,duplicate_timestamp_rows,timestamp_unit_source,first_open_utc,last_open_utc,full_day_5m_continuity,error
2021-02-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-02-23.zip,EVENT_DAY,f672fca35acce565062e7f353d4eb543aceb17c904dbf36d37dea46431bb6152,f672fca35acce565062e7f353d4eb543aceb17c904dbf36d37dea46431bb6152,True,True,True,288,0,milliseconds,2021-02-23T00:00:00+00:00,2021-02-23T23:55:00+00:00,True,
2021-02-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-02-24.zip,NEXT_DAY,,ba10f8c5f2ebe52af3f99b7076907a921b28c74e5818eca7aed93fe1868c2257,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-02-24T00:00:00+00:00,2021-02-24T23:55:00+00:00,True,
2021-02-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-02-25.zip,EVENT_DAY,89c295bd7bb9d5fa7dd08aeac124c8981c22fff163e2345fb6d9256f48ca3674,89c295bd7bb9d5fa7dd08aeac124c8981c22fff163e2345fb6d9256f48ca3674,True,True,True,288,0,milliseconds,2021-02-25T00:00:00+00:00,2021-02-25T23:55:00+00:00,True,
2021-02-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-02-26.zip,NEXT_DAY,,dd0d2629d887629f2decc74df118ceeea8ad7de57607f51c570c83e54a26988b,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-02-26T00:00:00+00:00,2021-02-26T23:55:00+00:00,True,
2021-03-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-03-05.zip,EVENT_DAY,78d726097f36155cb7eb869502e84ff136958d95afaedea7a66daf310c5762ed,78d726097f36155cb7eb869502e84ff136958d95afaedea7a66daf310c5762ed,True,True,True,288,0,milliseconds,2021-03-05T00:00:00+00:00,2021-03-05T23:55:00+00:00,True,
2021-03-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-03-06.zip,NEXT_DAY,,75c869e0729eb2c2a4cba1a163f5ed72cc6a57a508242ef07960e174820a66fb,NOT_PREDECLARED,True,True,270,0,milliseconds,2021-03-06T00:00:00+00:00,2021-03-06T23:55:00+00:00,False,
2021-03-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-03-13.zip,EVENT_DAY,f4b9d910ac7fa6438630b679cdce2f0fe17c6c5ada4a8cc3e661ad9d2bc261cf,f4b9d910ac7fa6438630b679cdce2f0fe17c6c5ada4a8cc3e661ad9d2bc261cf,True,True,True,288,0,milliseconds,2021-03-13T00:00:00+00:00,2021-03-13T23:55:00+00:00,True,
2021-03-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-03-14.zip,NEXT_DAY,,08dfa54f2481efdb3e94610edb1a90ea2f7fd9c88be5d0cf8f13d7f12668e005,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-03-14T00:00:00+00:00,2021-03-14T23:55:00+00:00,True,
2021-04-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-04-06.zip,EVENT_DAY,3b94375df599504c7586b45c20ad0cf5fba4cc36c65759b25e777c70539e5107,3b94375df599504c7586b45c20ad0cf5fba4cc36c65759b25e777c70539e5107,True,True,True,288,0,milliseconds,2021-04-06T00:00:00+00:00,2021-04-06T23:55:00+00:00,True,
2021-04-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-04-07.zip,NEXT_DAY,,31174e456f7d8005e27f49ad7ea18097bfcc2cf3ee8342d93461a373f5b26d88,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-04-07T00:00:00+00:00,2021-04-07T23:55:00+00:00,True,
2021-04-15,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-04-15.zip,EVENT_DAY,9f44bd96437630cf5a5f11b85ec77ef8043213ae0b7a91d98533138fbc42ffaf,9f44bd96437630cf5a5f11b85ec77ef8043213ae0b7a91d98533138fbc42ffaf,True,True,True,288,0,milliseconds,2021-04-15T00:00:00+00:00,2021-04-15T23:55:00+00:00,True,
2021-04-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-04-16.zip,NEXT_DAY,,409daa0a09670d40e5cc52304c2ca52f81284b49451bb92be8775a06322c27e0,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-04-16T00:00:00+00:00,2021-04-16T23:55:00+00:00,True,
2021-05-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-05-10.zip,EVENT_DAY,cb5666640792a2a54f66998218ac521879d938ae5fb24b99951ceac0addc9d1b,cb5666640792a2a54f66998218ac521879d938ae5fb24b99951ceac0addc9d1b,True,True,True,288,0,milliseconds,2021-05-10T00:00:00+00:00,2021-05-10T23:55:00+00:00,True,
2021-05-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-05-11.zip,NEXT_DAY,,a312dafdb2c22cc3220e67362f67d6844de81259f6e29f2b11c8792062598928,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-05-11T00:00:00+00:00,2021-05-11T23:55:00+00:00,True,
2021-05-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-05-14.zip,EVENT_DAY,4304c92427b5d18bc970caf2637b54ae2507629231fb260c6af828f986a5c287,4304c92427b5d18bc970caf2637b54ae2507629231fb260c6af828f986a5c287,True,True,True,288,0,milliseconds,2021-05-14T00:00:00+00:00,2021-05-14T23:55:00+00:00,True,
2021-05-15,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-05-15.zip,NEXT_DAY,,6ef5e7402537f65aaa30d1f721508b67816fa2b3976a05e654ae175fcd6be144,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-05-15T00:00:00+00:00,2021-05-15T23:55:00+00:00,True,
2021-06-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-06-17.zip,EVENT_DAY,cbd29aeb1d65e722d00b6b05b779e8f9d249c91e899272ddc5c49ba60311f2dc,cbd29aeb1d65e722d00b6b05b779e8f9d249c91e899272ddc5c49ba60311f2dc,True,True,True,288,0,milliseconds,2021-06-17T00:00:00+00:00,2021-06-17T23:55:00+00:00,True,
2021-06-18,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-06-18.zip,EVENT_DAY,04cabd8f051f4dec3ca4f59a86fde7fc4bc35770fd3440e32b64d602c276b82e,04cabd8f051f4dec3ca4f59a86fde7fc4bc35770fd3440e32b64d602c276b82e,True,True,True,288,0,milliseconds,2021-06-18T00:00:00+00:00,2021-06-18T23:55:00+00:00,True,
2021-06-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-06-19.zip,NEXT_DAY,,8b50b261c067ac91bff6697b38fafb6c71453f88be6ad8f3a0dba620a8b3f917,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-06-19T00:00:00+00:00,2021-06-19T23:55:00+00:00,True,
2021-07-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-07-10.zip,EVENT_DAY,9dd9df858c77786eb68a04c8b102bd379d66f74a3c27d0d66c9284c272ac6c8d,9dd9df858c77786eb68a04c8b102bd379d66f74a3c27d0d66c9284c272ac6c8d,True,True,True,288,0,milliseconds,2021-07-10T00:00:00+00:00,2021-07-10T23:55:00+00:00,True,
2021-07-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-07-11.zip,NEXT_DAY,,2c4dd9ef55142a6dded02a78d0d6001bf8360165174c16a683816da6d12fba03,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-07-11T00:00:00+00:00,2021-07-11T23:55:00+00:00,True,
2021-07-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-07-12.zip,EVENT_DAY,d87a3bcd8712e99950ea15525fc8b58dda896516e52b56fa38cb6e751f28f870,d87a3bcd8712e99950ea15525fc8b58dda896516e52b56fa38cb6e751f28f870,True,True,True,288,0,milliseconds,2021-07-12T00:00:00+00:00,2021-07-12T23:55:00+00:00,True,
2021-07-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-07-13.zip,EVENT_DAY,36b095de37060272514411f8ea87e0ac0c89ffc5be64677e05295b4cd47b6ba2,36b095de37060272514411f8ea87e0ac0c89ffc5be64677e05295b4cd47b6ba2,True,True,True,288,0,milliseconds,2021-07-13T00:00:00+00:00,2021-07-13T23:55:00+00:00,True,
2021-07-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-07-14.zip,NEXT_DAY,,c0f91662224f835e438921cd038f14c24a93c7213457a37b0cc982b1c1fbc55a,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-07-14T00:00:00+00:00,2021-07-14T23:55:00+00:00,True,
2021-08-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-07.zip,EVENT_DAY,5dec70e9dd07f7da075e32bbd3c0fcf300f3124a1f2dfc0cbb89c6f85cdc763e,5dec70e9dd07f7da075e32bbd3c0fcf300f3124a1f2dfc0cbb89c6f85cdc763e,True,True,True,288,0,milliseconds,2021-08-07T00:00:00+00:00,2021-08-07T23:55:00+00:00,True,
2021-08-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-08.zip,NEXT_DAY,,30b027f2b6fcdee8ae0c221e20ad77cfa1679c2d0e7562d1d54dc1b0ba6a6450,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-08-08T00:00:00+00:00,2021-08-08T23:55:00+00:00,True,
2021-08-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-19.zip,EVENT_DAY,e82324a7b5fc8e94b1a45cde56093c7cdc086814c255d7098ac3deb2554ba804,e82324a7b5fc8e94b1a45cde56093c7cdc086814c255d7098ac3deb2554ba804,True,True,True,288,0,milliseconds,2021-08-19T00:00:00+00:00,2021-08-19T23:55:00+00:00,True,
2021-08-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-20.zip,NEXT_DAY,,0d565ef2a4afcdebc3a99f582a7f714b9accf793b5c64775b0ada90a593815ee,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-08-20T00:00:00+00:00,2021-08-20T23:55:00+00:00,True,
2021-08-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-30.zip,EVENT_DAY,afb977605e44df12eb797bdcb191d5d34e39963de7788e0955b46f9e3f8cefdc,afb977605e44df12eb797bdcb191d5d34e39963de7788e0955b46f9e3f8cefdc,True,True,True,288,0,milliseconds,2021-08-30T00:00:00+00:00,2021-08-30T23:55:00+00:00,True,
2021-08-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-08-31.zip,NEXT_DAY,,3eed3e2294327c12fb0bae044a0974e5e08d50ec4a01a8af20fe694e8665e800,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-08-31T00:00:00+00:00,2021-08-31T23:55:00+00:00,True,
2021-09-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-09-09.zip,EVENT_DAY,50abc05fea32327ca06c01d57de9e995240a4f5eb3d16aa94aa60e784b7d08f6,50abc05fea32327ca06c01d57de9e995240a4f5eb3d16aa94aa60e784b7d08f6,True,True,True,288,0,milliseconds,2021-09-09T00:00:00+00:00,2021-09-09T23:55:00+00:00,True,
2021-09-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-09-10.zip,NEXT_DAY,,7ccb12ca55571bc01264ae0247ca0a71fada5ab903c921d66147919322792246,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-09-10T00:00:00+00:00,2021-09-10T23:55:00+00:00,True,
2021-09-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-09-23.zip,EVENT_DAY,4655cadb7c9b69848fe818c36b897433437bb454b773247e0308d5d6ce82fe5f,4655cadb7c9b69848fe818c36b897433437bb454b773247e0308d5d6ce82fe5f,True,True,True,288,0,milliseconds,2021-09-23T00:00:00+00:00,2021-09-23T23:55:00+00:00,True,
2021-09-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-09-24.zip,NEXT_DAY,,06d6b7090ac61c7e74a2f81f8783ef21504de9cb8d6f05a438bf0833496607e5,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-09-24T00:00:00+00:00,2021-09-24T23:55:00+00:00,True,
2021-10-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-05.zip,EVENT_DAY,926681d5a0aa58f55ce25e0d826eaf4ea8bcab732610265338a64a41c7f983c0,926681d5a0aa58f55ce25e0d826eaf4ea8bcab732610265338a64a41c7f983c0,True,True,True,288,0,milliseconds,2021-10-05T00:00:00+00:00,2021-10-05T23:55:00+00:00,True,
2021-10-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-06.zip,NEXT_DAY,,26aec4989ade8f689d1bab5eb7ab1088993431b4d6829a323eb3ecd9be2b4361,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-10-06T00:00:00+00:00,2021-10-06T23:55:00+00:00,True,
2021-10-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-19.zip,EVENT_DAY,48cd31f505b1240a425ed966a5c8a8fbc8671f264ec1e726b4c1c79c058c5d52,48cd31f505b1240a425ed966a5c8a8fbc8671f264ec1e726b4c1c79c058c5d52,True,True,True,288,0,milliseconds,2021-10-19T00:00:00+00:00,2021-10-19T23:55:00+00:00,True,
2021-10-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-20.zip,NEXT_DAY,,1937bf67f6176460168a32bb7fe7749fc710f5c68293a53919a7e6ec80037e1e,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-10-20T00:00:00+00:00,2021-10-20T23:55:00+00:00,True,
2021-10-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-24.zip,EVENT_DAY,b60cc8ec0cb08c042f91f020a3e86383b3205f60a19dfc6575139ac640f173bd,b60cc8ec0cb08c042f91f020a3e86383b3205f60a19dfc6575139ac640f173bd,True,True,True,288,0,milliseconds,2021-10-24T00:00:00+00:00,2021-10-24T23:55:00+00:00,True,
2021-10-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-25.zip,NEXT_DAY,,6b55e75017b8e61d07ca5e95e376fc05afa9d636de4d89f6293b91318affcfc5,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-10-25T00:00:00+00:00,2021-10-25T23:55:00+00:00,True,
2021-10-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-30.zip,EVENT_DAY,252fa1ace04cff37454d2201bc6e6044e477ca5e42a0684dd8813648a97346f8,252fa1ace04cff37454d2201bc6e6044e477ca5e42a0684dd8813648a97346f8,True,True,True,288,0,milliseconds,2021-10-30T00:00:00+00:00,2021-10-30T23:55:00+00:00,True,
2021-10-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-10-31.zip,NEXT_DAY,,492b2f26cd5c57ad689142341a9c6d797e76db676b4a1320c1fe2effbc285755,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-10-31T00:00:00+00:00,2021-10-31T23:55:00+00:00,True,
2021-11-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-06.zip,EVENT_DAY,a0ac41c17bd9ba9e666d46f3f4639c55b5730fd6a21e24e728c4b420e37c940c,a0ac41c17bd9ba9e666d46f3f4639c55b5730fd6a21e24e728c4b420e37c940c,True,True,True,288,0,milliseconds,2021-11-06T00:00:00+00:00,2021-11-06T23:55:00+00:00,True,
2021-11-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-07.zip,NEXT_DAY,,b2f560c8ff4a7c8070e566fc9d50c4078422eec454e1ac8a5b7a2b5e92d376dc,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-11-07T00:00:00+00:00,2021-11-07T23:55:00+00:00,True,
2021-11-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-20.zip,EVENT_DAY,d395f66c70ea19b5337e888c59b89697cc351ac9f88c056dc791870092388ea6,d395f66c70ea19b5337e888c59b89697cc351ac9f88c056dc791870092388ea6,True,True,True,288,0,milliseconds,2021-11-20T00:00:00+00:00,2021-11-20T23:55:00+00:00,True,
2021-11-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-21.zip,NEXT_DAY,,8bb8609f64a911605cdc691b71935e9887d038b3b9b619da6aa876c2a43ace93,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-11-21T00:00:00+00:00,2021-11-21T23:55:00+00:00,True,
2021-11-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-22.zip,EVENT_DAY,044a55fe41e355d32b011ee49dfe285444ca350f203ea42ecf83e4451730a4d8,044a55fe41e355d32b011ee49dfe285444ca350f203ea42ecf83e4451730a4d8,True,True,True,288,0,milliseconds,2021-11-22T00:00:00+00:00,2021-11-22T23:55:00+00:00,True,
2021-11-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-11-23.zip,NEXT_DAY,,1b8d471a4426b6306f34803aee26fda051b3b80254993a7ba18714ad4bbd1a30,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-11-23T00:00:00+00:00,2021-11-23T23:55:00+00:00,True,
2021-12-03,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-03.zip,EVENT_DAY,62f8d5f100a5d1b2efe2212a28b261192ddd60e9ae46dc14a3db233e83e6cfca,62f8d5f100a5d1b2efe2212a28b261192ddd60e9ae46dc14a3db233e83e6cfca,True,True,True,288,0,milliseconds,2021-12-03T00:00:00+00:00,2021-12-03T23:55:00+00:00,True,
2021-12-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-04.zip,NEXT_DAY,,b56aa801ad436221500fa332688dc77003f2d80f77c0ac344a962d36712ada27,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-04T00:00:00+00:00,2021-12-04T23:55:00+00:00,True,
2021-12-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-09.zip,EVENT_DAY,81715107bd1ec3f54cb05f79857f17cce2f4cac8399296270cc6702e515a98ec,81715107bd1ec3f54cb05f79857f17cce2f4cac8399296270cc6702e515a98ec,True,True,True,288,0,milliseconds,2021-12-09T00:00:00+00:00,2021-12-09T23:55:00+00:00,True,
2021-12-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-10.zip,NEXT_DAY,,81b35abf34778051178b018e7152fd427b74235618ef7179a473f5fecb19324a,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-10T00:00:00+00:00,2021-12-10T23:55:00+00:00,True,
2021-12-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-16.zip,EVENT_DAY,11581d91220b7639d9ea414715954452bdb0c8f9835862e60489150d9768b7ee,11581d91220b7639d9ea414715954452bdb0c8f9835862e60489150d9768b7ee,True,True,True,288,0,milliseconds,2021-12-16T00:00:00+00:00,2021-12-16T23:55:00+00:00,True,
2021-12-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-17.zip,NEXT_DAY,,c3cb51529f48d1e5efb41db1fd86c49f1caf89376da66061f5515bbed20068ae,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-17T00:00:00+00:00,2021-12-17T23:55:00+00:00,True,
2021-12-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-19.zip,EVENT_DAY,52f277e7295e963e2a89e30b723d8ebc9a06d3dfeef36815cd88591ff9fbc3bc,52f277e7295e963e2a89e30b723d8ebc9a06d3dfeef36815cd88591ff9fbc3bc,True,True,True,288,0,milliseconds,2021-12-19T00:00:00+00:00,2021-12-19T23:55:00+00:00,True,
2021-12-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-20.zip,NEXT_DAY,,ced8e222062769265a5b4c1586a4d3707008101c70904a9148051f7d66203ba5,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-20T00:00:00+00:00,2021-12-20T23:55:00+00:00,True,
2021-12-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-23.zip,EVENT_DAY,b6ae9d648f376105d88903ae2a0d3108e236424d2b8ecc8a463b45f3ebd43d17,b6ae9d648f376105d88903ae2a0d3108e236424d2b8ecc8a463b45f3ebd43d17,True,True,True,288,0,milliseconds,2021-12-23T00:00:00+00:00,2021-12-23T23:55:00+00:00,True,
2021-12-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-24.zip,NEXT_DAY,,59538cdee3fc9d0a510d9d1be6fc85a9c77ceecb854efae95445a2fc39982818,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-24T00:00:00+00:00,2021-12-24T23:55:00+00:00,True,
2021-12-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-28.zip,EVENT_DAY,a25180a3285b7fadcc61728affd0a2f38c5cab64694f84cd1b630eac4f7bb6c6,a25180a3285b7fadcc61728affd0a2f38c5cab64694f84cd1b630eac4f7bb6c6,True,True,True,288,0,milliseconds,2021-12-28T00:00:00+00:00,2021-12-28T23:55:00+00:00,True,
2021-12-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-29.zip,EVENT_DAY,82cad368eb3b236924965359fbacc60b0be92fad813025b6fc250847d8663209,82cad368eb3b236924965359fbacc60b0be92fad813025b6fc250847d8663209,True,True,True,288,0,milliseconds,2021-12-29T00:00:00+00:00,2021-12-29T23:55:00+00:00,True,
2021-12-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-30.zip,NEXT_DAY,,2a94f4825aa199b589edef223bd478fec83b5d8a9165ce30025beba0dc041db6,NOT_PREDECLARED,True,True,288,0,milliseconds,2021-12-30T00:00:00+00:00,2021-12-30T23:55:00+00:00,True,
2021-12-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2021-12-31.zip,EVENT_DAY,2e9625e8f9efaf1b3c691ebab63de75f024a9d4791f5c6148c8fe65e3bca9bab,2e9625e8f9efaf1b3c691ebab63de75f024a9d4791f5c6148c8fe65e3bca9bab,True,True,True,288,0,milliseconds,2021-12-31T00:00:00+00:00,2021-12-31T23:55:00+00:00,True,
2022-01-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-01.zip,NEXT_DAY,,ca8392ae2f7cd90000aa20aeeaeb525f37bf4e0f2fb655f55514befec0492d48,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-01-01T00:00:00+00:00,2022-01-01T23:55:00+00:00,True,
2022-01-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-05.zip,EVENT_DAY,18a84692f259a23a525e131e3990c332d93bb989438800ce06b0dc88e45f1a9f,18a84692f259a23a525e131e3990c332d93bb989438800ce06b0dc88e45f1a9f,True,True,True,288,0,milliseconds,2022-01-05T00:00:00+00:00,2022-01-05T23:55:00+00:00,True,
2022-01-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-06.zip,NEXT_DAY,,a106d1fbaf342bcadff9f3b70288b546b19b5f6d8027ded97d43cbcda800934b,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-01-06T00:00:00+00:00,2022-01-06T23:55:00+00:00,True,
2022-01-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-24.zip,EVENT_DAY,a5b402a4384ccaafef39de80c7cf7e705b050689fed161daf0fe6d5f8ffdeedb,a5b402a4384ccaafef39de80c7cf7e705b050689fed161daf0fe6d5f8ffdeedb,True,True,True,288,0,milliseconds,2022-01-24T00:00:00+00:00,2022-01-24T23:55:00+00:00,True,
2022-01-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-25.zip,NEXT_DAY,,9f6bf841434e58d2ab492ac0bf3299e21de29192e804f31410504f680724e141,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-01-25T00:00:00+00:00,2022-01-25T23:55:00+00:00,True,
2022-01-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-30.zip,EVENT_DAY,26f695672534b99285b94374eb5f759dfc392d75345e0a41b52027f8636e3291,26f695672534b99285b94374eb5f759dfc392d75345e0a41b52027f8636e3291,True,True,True,288,0,milliseconds,2022-01-30T00:00:00+00:00,2022-01-30T23:55:00+00:00,True,
2022-01-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-01-31.zip,NEXT_DAY,,472f37c538a82290111bac42dc71495e20901db4fd11720c700eae25b479ce18,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-01-31T00:00:00+00:00,2022-01-31T23:55:00+00:00,True,
2022-02-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-10.zip,EVENT_DAY,e24481b27c0226ec1564a0ee359606bf44fd1f5daf97af4ff2de7e4b62ef2cb1,e24481b27c0226ec1564a0ee359606bf44fd1f5daf97af4ff2de7e4b62ef2cb1,True,True,True,288,0,milliseconds,2022-02-10T00:00:00+00:00,2022-02-10T23:55:00+00:00,True,
2022-02-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-11.zip,NEXT_DAY,,5519387d5a1cc1497b3bfc841b9b09133b3ab31ca47c0bd891cd3848e5048071,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-02-11T00:00:00+00:00,2022-02-11T23:55:00+00:00,True,
2022-02-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-16.zip,EVENT_DAY,81485a4f16412f9ccf670cb8ccb93df04850ab4c9768532d9226fdfe84e5326c,81485a4f16412f9ccf670cb8ccb93df04850ab4c9768532d9226fdfe84e5326c,True,True,True,288,0,milliseconds,2022-02-16T00:00:00+00:00,2022-02-16T23:55:00+00:00,True,
